familia,versao,coluna,status
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereço_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsão_da_entrega,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,número_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,situação_do_empreendimento_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,classificação_dos_paralisados,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_28_qtd_entregues__ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt_,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereço_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsão_da_entrega,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,número_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,situação_do_empreendimento_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,classificação_dos_paralisados,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_28_qtd_entregues__ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt_,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereço_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsão_da_entrega,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,número_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,situação_do_empreendimento_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,classificação_dos_paralisados,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_28_qtd_entregues__ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt_,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereço_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsão_da_entrega,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,número_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,situação_do_empreendimento_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,classificação_dos_paralisados,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_28_qtd_entregues__ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt_,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereço_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsão_da_entrega,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,número_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,situação_do_empreendimento_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,classificação_dos_paralisados,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_28_qtd_entregues__ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt_,removida
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereço_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsão_da_entrega,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,número_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referência,nova
snh_pmcmv_dados_prioritarios|af_caixa|historico_recente,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,nova
