source_key,source_table,parquet_name,rows,status,error,written_at
caixa_002_2018_bases_relat_rio_executivo_abr2018.csv,caixa_002_2018_bases_relat_rio_executivo_abr2018,caixa_002_2018_bases_relat_rio_executivo_abr2018.parquet,51145,success,,2026-08-31T14:15:21.854900+00:00
caixa_002_2018_bases_relat_rio_executivo_ago2018.csv,caixa_002_2018_bases_relatório_executivo_ago2018,caixa_002_2018_bases_relatório_executivo_ago2018.parquet,52839,success,,2026-08-31T14:20:12.542604+00:00
caixa_002_2018_bext_jun18.csv,caixa_002_2018_bext_jun18,caixa_002_2018_bext_jun18.parquet,594684,success,,2026-08-31T14:33:37.761102+00:00
caixa_002_2018_bext_mai18.csv,caixa_002_2018_bext_mai18,caixa_002_2018_bext_mai18.parquet,592670,success,,2026-08-31T14:35:05.644292+00:00
caixa_002_2018_bext_mar18.csv,caixa_002_2018_bext_mar18,caixa_002_2018_bext_mar18.parquet,587988,success,,2026-08-31T14:36:40.865046+00:00
caixa_002_2018_bext_ago18.csv,caixa_002_2018_bext_ago18,caixa_002_2018_bext_ago18.parquet,600794,success,,2026-08-31T14:37:02.171130+00:00
caixa_003_2017_bases_relat_rio_executivo_jul2017.csv,caixa_003_2017_bases_relat_rio_executivo_jul2017,caixa_003_2017_bases_relat_rio_executivo_jul2017.parquet,44357,success,,2026-08-31T14:37:10.669224+00:00
caixa_003_2017_bases_relat_rio_executivo_jun2017.csv,caixa_003_2017_bases_relat_rio_executivo_jun2017,caixa_003_2017_bases_relat_rio_executivo_jun2017.parquet,43741,success,,2026-08-31T14:37:30.803326+00:00
caixa_003_2017_bases_relat_rio_executivo_mai2017.csv,caixa_003_2017_bases_relat_rio_executivo_mai2017,caixa_003_2017_bases_relat_rio_executivo_mai2017.parquet,43689,success,,2026-08-31T14:37:40.083735+00:00
caixa_003_2017_bases_relat_rio_executivo_nov17.csv,caixa_003_2017_bases_relat_rio_executivo_nov17,caixa_003_2017_bases_relat_rio_executivo_nov17.parquet,47523,success,,2026-08-31T14:38:08.255417+00:00
caixa_003_2017_bases_relat_rio_executivo_mar2017.csv,caixa_003_2017_bases_relat_rio_executivo_mar2017,caixa_003_2017_bases_relat_rio_executivo_mar2017.parquet,42989,success,,2026-08-31T14:38:12.093090+00:00
caixa_003_2017_bases_relat_rio_executivo_31012017.csv,caixa_003_2017_bases_relat_rio_executivo_31012017,caixa_003_2017_bases_relat_rio_executivo_31012017.parquet,42819,success,,2026-08-31T14:42:32.698513+00:00
caixa_002_2018_bext_abr18.csv,caixa_002_2018_bext_abr18,caixa_002_2018_bext_abr18.parquet,590228,success,,2026-08-31T14:53:01.046765+00:00
caixa_003_2017_bext_jan_2017.csv,caixa_003_2017_bext_jan_2017,caixa_003_2017_bext_jan_2017.parquet,567468,success,,2026-08-31T14:59:43.348620+00:00
caixa_003_2017_bext_jul2017.csv,caixa_003_2017_bext_jul2017,caixa_003_2017_bext_jul2017.parquet,569426,success,,2026-08-31T15:19:15.967076+00:00
ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao.csv,ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao.parquet,2576,success,,2026-08-31T15:19:16.627933+00:00
elatorio_executivo_31102014_bases_relat_rio_executivo_31102014.csv,,,0,error,"S3Error: S3 operation failed; code: XMinioStorageFull, message: Storage backend has reached its minimum free drive threshold. Please delete a few objects to proceed., resource: /data-lake-mcid/staging/dados_historicos/elatorio_executivo_31102014_bases_relatório_executivo_31102014.parquet, request_id: 18D0ED27FB3E0DFA, host_id: dd9025bab4ad464b049177c95eb6ebf374d3b3fd1af9251148b658df7ac2e3e8, bucket_name: data-lake-mcid, object_name: staging/dados_historicos/elatorio_executivo_31102014_bases_relatório_executivo_31102014.parquet",2026-08-31T15:23:28.560177+00:00
historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb.csv,,,0,error,"S3Error: S3 operation failed; code: XMinioStorageFull, message: Storage backend has reached its minimum free drive threshold. Please delete a few objects to proceed., resource: /data-lake-mcid/staging/dados_historicos/historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb.parquet, request_id: 18D0ED2FA25010FA, host_id: dd9025bab4ad464b049177c95eb6ebf374d3b3fd1af9251148b658df7ac2e3e8, bucket_name: data-lake-mcid, object_name: staging/dados_historicos/historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb.parquet",2026-08-31T15:24:01.030571+00:00
caixa_003_2017_bext_mar2017.csv,,,0,error,"S3Error: S3 operation failed; code: XMinioStorageFull, message: Storage backend has reached its minimum free drive threshold. Please delete a few objects to proceed., resource: /data-lake-mcid/staging/dados_historicos/caixa_003_2017_bext_mar2017.parquet, request_id: 18D0ED30454ED470, host_id: dd9025bab4ad464b049177c95eb6ebf374d3b3fd1af9251148b658df7ac2e3e8, bucket_name: data-lake-mcid, object_name: staging/dados_historicos/caixa_003_2017_bext_mar2017.parquet",2026-08-31T15:24:05.278051+00:00
historico_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa.parquet,24392,success,,2026-08-31T15:24:15.936523+00:00
historico_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa.parquet,24452,success,,2026-08-31T15:24:16.694586+00:00
historico_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa.parquet,25710,success,,2026-08-31T15:25:04.014139+00:00
historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:25:54.449494+00:00
caixa_003_2017_bext_mai2017.csv,,,0,error,"MaxRetryError: HTTPConnectionPool(host='10.0.0.56', port=9000): Max retries exceeded with url: /data-lake-mcid/staging/dados_historicos/caixa_003_2017_bext_mai2017.parquet?partNumber=2&uploadId=NGVkNmFjM2UtYmNkNi00Y2VjLTg3ZjMtMzZjMjMyMTA2MzJhLjkzYjgxMTZkLWE0YmQtNDEwMS1hMTBkLWI1MzE2ZTQyYjk1YngxNzg4MTg5ODgwMzk3NTE4OTIy (Caused by ProtocolError('Connection aborted.', TimeoutError('timed out')))",2026-08-31T15:25:57.219150+00:00
historico_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa.parquet,25328,success,,2026-08-31T15:27:50.798216+00:00
historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:27:59.457668+00:00
historico_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa.parquet,24922,success,,2026-08-31T15:29:12.532955+00:00
historico_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa.parquet,25888,success,,2026-08-31T15:29:24.428658+00:00
historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:29:29.640885+00:00
historico_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa.parquet,25668,success,,2026-08-31T15:31:35.965108+00:00
historico_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa.parquet,26704,success,,2026-08-31T15:32:52.705557+00:00
historico_recente_202505_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:32:53.433524+00:00
historico_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa.parquet,26072,success,,2026-08-31T15:32:53.447024+00:00
historico_recente_202506_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:33:20.957601+00:00
caixa_003_2017_bext_out2017.csv,caixa_003_2017_bext_out2017,caixa_003_2017_bext_out2017.parquet,583308,success,,2026-08-31T15:34:32.838225+00:00
historico_recente_202507_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:34:48.765134+00:00
historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa.parquet,28038,success,,2026-08-31T15:36:01.761335+00:00
historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa.parquet,27308,success,,2026-08-31T15:36:13.105332+00:00
historico_recente_202508_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:36:32.668559+00:00
historico_recente_202509_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:36:37.087515+00:00
historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa.parquet,29042,success,,2026-08-31T15:36:47.101300+00:00
historico_recente_202503_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_caixa.parquet,26288,success,,2026-08-31T15:37:21.406453+00:00
historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:38:04.516904+00:00
historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa.parquet,28532,success,,2026-08-31T15:38:21.072458+00:00
historico_recente_202512_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202512_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202512_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:38:21.941616+00:00
historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa.parquet,27718,success,,2026-08-31T15:40:04.478530+00:00
historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:40:05.086407+00:00
historico_recente_202601_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202601_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202601_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:40:11.954463+00:00
historico_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa.parquet,29826,success,,2026-08-31T15:42:46.625624+00:00
historico_recente_202602_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202602_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202602_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:42:47.406428+00:00
historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa.parquet,29624,success,,2026-08-31T15:43:08.463502+00:00
historico_recente_202603_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202603_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202603_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:43:11.075221+00:00
historico_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa.parquet,29866,success,,2026-08-31T15:43:15.228505+00:00
ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_13012012_base.csv,ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_13012012_base,ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_13012012_base.parquet,8006,success,,2026-08-31T15:43:19.641354+00:00
historico_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa.parquet,29686,success,,2026-08-31T15:43:36.622095+00:00
mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc.csv,mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc,mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc.parquet,47,success,,2026-08-31T15:43:38.936109+00:00
ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base.csv,ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base,ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base.parquet,8208,success,,2026-08-31T15:43:41.283848+00:00
historico_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa.parquet,29846,success,,2026-08-31T15:43:44.923873+00:00
o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22566,success,,2026-08-31T15:43:59.842207+00:00
o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22584,success,,2026-08-31T15:44:02.493265+00:00
o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22764,success,,2026-08-31T15:44:10.834093+00:00
historico_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa.csv,historico_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa,historico_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa.parquet,29906,success,,2026-08-31T15:44:44.135446+00:00
o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22634,success,,2026-08-31T15:44:44.390417+00:00
o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22692,success,,2026-08-31T15:44:45.832565+00:00
o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22670,success,,2026-08-31T15:44:50.995483+00:00
o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22706,success,,2026-08-31T15:44:54.391060+00:00
o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22744,success,,2026-08-31T15:44:59.361364+00:00
o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22762,success,,2026-08-31T15:45:02.753695+00:00
o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22730,success,,2026-08-31T15:45:12.622767+00:00
o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22794,success,,2026-08-31T15:45:18.737919+00:00
o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22778,success,,2026-08-31T15:45:40.752941+00:00
o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22844,success,,2026-08-31T15:45:44.264292+00:00
o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22818,success,,2026-08-31T15:46:08.477651+00:00
o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22982,success,,2026-08-31T15:46:09.703501+00:00
o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,23080,success,,2026-08-31T15:46:11.058259+00:00
o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,23094,success,,2026-08-31T15:46:38.591117+00:00
o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22766,success,,2026-08-31T15:47:22.754861+00:00
storico_recente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02.csv,storico_recente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02,storico_recente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02.parquet,2576,success,,2026-08-31T15:47:23.380134+00:00
xa_001_2012_04_abril_2012_04_18_5a_propostas_recebidas_18042012.csv,xa_001_2012_04_abril_2012_04_18_5a_propostas_recebidas_18042012,xa_001_2012_04_abril_2012_04_18_5a_propostas_recebidas_18042012.parquet,4402,success,,2026-08-31T15:48:07.276773+00:00
o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22604,success,,2026-08-31T15:49:01.819881+00:00
o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,22920,success,,2026-08-31T15:49:22.763847+00:00
o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas.csv,o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas,o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas.parquet,23150,success,,2026-08-31T15:49:59.385245+00:00
bb_2018_2018_10_30_pj.csv,bb_2018_2018_10_30_pj,bb_2018_2018_10_30_pj.parquet,1980,success,,2026-08-31T15:55:10.945996+00:00
caixa_003_2017_bext_mar2017.csv,caixa_003_2017_bext_mar2017,caixa_003_2017_bext_mar2017.parquet,569426,success,,2026-08-31T15:59:25.649662+00:00
bb_2018_2018_06_10_pj_pf.csv,bb_2018_2018_06_10_pj_pf,bb_2018_2018_06_10_pj_pf.parquet,429472,success,,2026-08-31T15:59:42.952970+00:00
historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb.csv,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb.parquet,2576,success,,2026-08-31T15:59:43.869228+00:00
elatorio_executivo_31102014_bases_relat_rio_executivo_31102014.csv,elatorio_executivo_31102014_bases_relatório_executivo_31102014,elatorio_executivo_31102014_bases_relatório_executivo_31102014.parquet,34270,success,,2026-08-31T15:59:48.832829+00:00
caixa_003_2017_bext_mai2017.csv,caixa_003_2017_bext_mai2017,caixa_003_2017_bext_mai2017.parquet,569426,success,,2026-08-31T16:04:51.328194+00:00
