key,layer,extension,size_bytes,size_mb,last_modified,year_hint,tags_preditive,score_preditivo
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20221031.TXT,raw,txt,387722,0.37,2026-07-02T20:21:55.291000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20221130.TXT,raw,txt,387681,0.37,2026-07-02T20:21:52.434000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220729.TXT,raw,txt,387665,0.37,2026-07-02T20:21:55.593000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220930.TXT,raw,txt,387610,0.37,2026-07-02T20:21:55.184000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220531.TXT,raw,txt,387604,0.37,2026-07-02T20:21:55.897000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220831.TXT,raw,txt,387592,0.37,2026-07-02T20:21:57.752000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220630.TXT,raw,txt,387556,0.37,2026-07-02T20:22:01.696000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20211230.TXT,raw,txt,387458,0.37,2026-07-02T20:21:58.158000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20211029.TXT,raw,txt,387451,0.37,2026-07-02T20:21:58.676000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220429.TXT,raw,txt,387441,0.369,2026-07-02T20:21:55.489000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220131.TXT,raw,txt,387423,0.369,2026-07-02T20:21:57.891000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20211130.TXT,raw,txt,387416,0.369,2026-07-02T20:21:59.404000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210730.TXT,raw,txt,387323,0.369,2026-07-02T20:21:56.085000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210630.TXT,raw,txt,387249,0.369,2026-07-02T20:21:59+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210331.TXT,raw,txt,387220,0.369,2026-07-02T20:21:59.198000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20200731.TXT,raw,txt,387219,0.369,2026-07-02T20:22:01.793000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210430.TXT,raw,txt,387185,0.369,2026-07-02T20:21:57.993000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210531.TXT,raw,txt,387126,0.369,2026-07-02T20:21:58.799000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210226.TXT,raw,txt,387042,0.369,2026-07-02T20:22:01.153000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210129.TXT,raw,txt,386967,0.369,2026-07-02T20:21:58.290000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20210831.TXT,raw,txt,386946,0.369,2026-07-02T20:22:05.113000+00:00,2021.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20201130.TXT,raw,txt,386935,0.369,2026-07-02T20:22:01.300000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20200930.TXT,raw,txt,386829,0.369,2026-07-02T20:22:01.499000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220225.TXT,raw,txt,386829,0.369,2026-07-02T20:21:52.876000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20201231.TXT,raw,txt,386803,0.369,2026-07-02T20:21:55.785000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20200831.TXT,raw,txt,386730,0.369,2026-07-02T20:22:01.396000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20200630.TXT,raw,txt,386646,0.369,2026-07-02T20:22:01.599000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20220331.TXT,raw,txt,386512,0.369,2026-07-02T20:21:54.791000+00:00,2022.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20201030.TXT,raw,txt,385818,0.368,2026-07-02T20:21:50.675000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20200228.TXT,raw,txt,376152,0.359,2026-07-02T20:21:50.774000+00:00,2020.0,"responsavel,fds_entidades",3
raw/fgts_canal_tdom_ao_1_municipios.csv,raw,csv,357172,0.341,2026-08-03T17:48:17.669000+00:00,,"territorio,fgts_sbpe",3
raw/fgts_canal_tdom_cci_cca_municipios.csv,raw,csv,357172,0.341,2026-08-03T17:48:04.245000+00:00,,"territorio,fgts_sbpe",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20200131.TXT,raw,txt,336378,0.321,2026-07-02T20:22:04.977000+00:00,2020.0,"responsavel,fds_entidades",3
raw/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20191230.TXT,raw,txt,331682,0.316,2026-07-02T20:22:03.310000+00:00,2019.0,"responsavel,fds_entidades",3
raw/202604_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,314629,0.3,2026-07-02T20:23:05.513000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202606_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,314566,0.3,2026-07-17T19:39:20.516000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202510_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309597,0.295,2026-07-02T20:23:01.774000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202511_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.csv,raw,csv,309597,0.295,2026-07-02T20:23:01.640000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202511_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309597,0.295,2026-07-02T20:23:01.495000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202509_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309570,0.295,2026-07-02T20:23:01.373000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202512_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309561,0.295,2026-07-02T20:23:01.215000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202508_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309518,0.295,2026-07-02T20:23:01.092000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202507_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309474,0.295,2026-07-02T20:23:00.929000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202603_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309442,0.295,2026-07-02T20:23:00.503000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202506_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.csv,raw,csv,309395,0.295,2026-07-02T20:23:00.361000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202504_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.csv,raw,csv,309346,0.295,2026-07-02T20:23:00.223000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202503_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.csv,raw,csv,309336,0.295,2026-07-02T20:23:00.084000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202505_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.csv,raw,csv,309298,0.295,2026-07-02T20:22:59.952000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202602_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309242,0.295,2026-07-02T20:22:59.799000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202601_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.txt,raw,txt,309206,0.295,2026-07-02T20:22:59.666000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202606_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,300724,0.287,2026-07-17T19:39:08.029000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202604_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,300511,0.287,2026-07-02T20:22:56.756000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202603_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,295787,0.282,2026-07-02T20:22:48.184000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202510_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,291051,0.278,2026-07-02T20:22:44.537000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202511_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290527,0.277,2026-07-02T20:22:44.403000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202512_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290459,0.277,2026-07-02T20:22:44.265000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202602_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290400,0.277,2026-07-02T20:22:44.123000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202508_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290384,0.277,2026-07-02T20:22:43.980000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202507_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290338,0.277,2026-07-02T20:22:43.829000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202601_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290215,0.277,2026-07-02T20:22:43.691000+00:00,2026.0,"responsavel,prioritarios_snh",3
raw/202506_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290158,0.277,2026-07-02T20:22:43.556000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202505_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,290048,0.277,2026-07-02T20:22:43.443000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/202504_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,289925,0.276,2026-07-02T20:22:42.573000+00:00,2025.0,"responsavel,prioritarios_snh",3
raw/2025_02_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,289032,0.276,2026-07-02T20:22:42.437000+00:00,2025.0,"responsavel,prioritarios_snh",3
staging/MC20260710__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,288237,0.275,2026-07-17T03:46:13.637000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260710__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,288038,0.275,2026-07-17T03:44:50.666000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260619__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,287655,0.274,2026-07-17T03:41:33.714000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260703__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,287390,0.274,2026-07-17T03:44:41.115000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260703__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,286857,0.274,2026-07-17T03:43:16.735000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260630__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,286642,0.273,2026-07-17T03:41:43.965000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260630__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,286563,0.273,2026-07-17T03:43:06.063000+00:00,2026.0,"responsavel,fds_entidades",3
raw/202406_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.csv,raw,csv,286389,0.273,2026-07-02T20:22:36.856000+00:00,2024.0,"responsavel,prioritarios_snh",3
staging/MC20260619__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,286032,0.273,2026-07-17T03:39:55.846000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260612__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,286025,0.273,2026-07-17T03:39:45.187000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260612__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,285529,0.272,2026-07-17T03:38:21.992000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260605__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,285527,0.272,2026-07-17T03:38:10.234000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260605__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,284764,0.272,2026-07-17T03:36:47.601000+00:00,2026.0,"responsavel,fds_entidades",3
raw/202509_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,284542,0.271,2026-07-02T20:22:32.383000+00:00,2025.0,"responsavel,prioritarios_snh",3
staging/MC20260529__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,283910,0.271,2026-07-17T03:36:37.030000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260529__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,283277,0.27,2026-07-17T03:35:15.250000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260522__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,283036,0.27,2026-07-17T03:35:04.276000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260515__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,282765,0.27,2026-07-17T03:32:11.603000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260515__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,282717,0.27,2026-07-17T03:33:31.818000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260522__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,282444,0.269,2026-07-17T03:33:42.822000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260508__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,282110,0.269,2026-07-17T03:32:01.203000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260424__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,281260,0.268,2026-07-17T03:29:00.741000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260430__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,281235,0.268,2026-07-17T03:30:31.048000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260508__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,281129,0.268,2026-07-17T03:30:41.294000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260424__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,280563,0.268,2026-07-17T03:27:41.020000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260430__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,280442,0.267,2026-07-17T03:29:11.326000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260417__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,280180,0.267,2026-07-17T03:26:10.297000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260417__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,280091,0.267,2026-07-17T03:27:29.933000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260410__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,279964,0.267,2026-07-17T03:25:59.370000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260410__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,279960,0.267,2026-07-17T03:24:41.660000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260408__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,279765,0.267,2026-07-17T03:23:14.103000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260408__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,279553,0.267,2026-07-17T03:24:29.991000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260402__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,278999,0.266,2026-07-17T03:21:56.028000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260402__MCidades_AF_2026.mdb__entidades.parquet,staging,parquet,278690,0.266,2026-07-17T03:21:46.026000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260327__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,278523,0.266,2026-07-17T03:20:11.415000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260327__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,278174,0.265,2026-07-17T03:21:32.142000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260320__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,278124,0.265,2026-07-17T03:18:48.196000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260320__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,278022,0.265,2026-07-17T03:20:01.761000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260313__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,277539,0.265,2026-07-17T03:18:37.987000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260313__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,277275,0.264,2026-07-17T03:17:25.329000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260306__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,277176,0.264,2026-07-17T03:16:02.749000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260306__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,277120,0.264,2026-07-17T03:17:15.397000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260227__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,276696,0.264,2026-07-17T03:14:41.579000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260220__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,276509,0.264,2026-07-17T03:14:28.463000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260227__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,276246,0.263,2026-07-17T03:15:53.578000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260220__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,276239,0.263,2026-07-17T03:13:10.440000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260213__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,275898,0.263,2026-07-17T03:12:58.378000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260213__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,275684,0.263,2026-07-17T03:11:43.664000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260206__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,275378,0.263,2026-07-17T03:10:22.917000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260206__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,275152,0.262,2026-07-17T03:11:31.470000+00:00,2026.0,"responsavel,fds_entidades",3
staging_dryrun/MC20260206__MCidades_CCI_CCA_2026__entidades.parquet,staging_dryrun,parquet,275152,0.262,2026-07-17T00:36:56.986000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260204__MCidades_CCI_CCA_ATUAL.mdb__entidades.parquet,staging,parquet,274980,0.262,2026-07-17T03:10:08.216000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260204__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,274774,0.262,2026-07-17T03:08:58.817000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260123__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,273860,0.261,2026-07-17T03:07:18.846000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260109__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,273828,0.261,2026-07-17T03:03:59.056000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260116__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,273631,0.261,2026-07-17T03:07:07.942000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260109__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,273508,0.261,2026-07-17T03:05:28.298000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260102__MCidades_CCI_CCA_2025.mdb__entidades.parquet,staging,parquet,273478,0.261,2026-07-17T03:03:48.783000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260123__MCidades_CCI_CCA_2026.mdb__entidades.parquet,staging,parquet,273286,0.261,2026-07-17T03:08:48.983000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260116__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,273166,0.261,2026-07-17T03:05:38.282000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20260102__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,273145,0.26,2026-07-17T03:02:15.699000+00:00,2026.0,"responsavel,fds_entidades",3
staging/MC20251226__MCidades_CCI_CCA_2025.mdb__entidades.parquet,staging,parquet,273005,0.26,2026-07-17T03:02:05.248000+00:00,2025.0,"responsavel,fds_entidades",3
staging/MC20251226__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,272647,0.26,2026-07-17T03:00:35.907000+00:00,2025.0,"responsavel,fds_entidades",3
staging/MC20251219__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,272201,0.26,2026-07-17T02:58:55.020000+00:00,2025.0,"responsavel,fds_entidades",3
staging/MC20251219__MCidades_CCI_CCA_2025.mdb__entidades.parquet,staging,parquet,272105,0.259,2026-07-17T03:00:24.153000+00:00,2025.0,"responsavel,fds_entidades",3
staging/MC20251212__MCidades_CCI_CCA_2025.mdb__entidades.parquet,staging,parquet,271520,0.259,2026-07-17T02:58:45.264000+00:00,2025.0,"responsavel,fds_entidades",3
staging/MC20251212__MCidades_AO_1.mdb__entidades.parquet,staging,parquet,271276,0.259,2026-07-17T02:57:16.766000+00:00,2025.0,"responsavel,fds_entidades",3
staging/novo_mcmv_far_financeiro_mensal.csv.parquet,staging,parquet,262656,0.25,2026-08-10T19:53:24.608000+00:00,,"financeiro_desembolso,far",3
raw/2024_09_SNH_PMCMV_DADOS_PRIORITARIOS_AF_BB.xlsx,raw,xlsx,256556,0.245,2026-07-02T20:22:19.358000+00:00,2024.0,"responsavel,prioritarios_snh",3
raw/base_trabalho_social_fds_caixa.csv,raw,csv,235047,0.224,2026-08-03T18:36:02.254000+00:00,,"responsavel,fds_entidades",3
raw/novo_mcmv_far_obra_mensal.csv,raw,csv,228426,0.218,2026-08-03T17:45:49.522000+00:00,,"execucao_fisica,far",3
staging/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20200529_0000.TXT.parquet,staging,parquet,196483,0.187,2026-07-17T02:31:33.559000+00:00,2020.0,"responsavel,fds_entidades",3
staging/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20260630.TXT.parquet,staging,parquet,191490,0.183,2026-07-17T02:31:37.902000+00:00,2026.0,"responsavel,fds_entidades",3
staging/int_empreendimentos_int_059_fds_caixa_pj.csv.parquet,staging,parquet,183389,0.175,2026-08-10T19:56:53.813000+00:00,,"responsavel,fds_entidades",3
staging/INT059_MinisterioCidades_FDS_CAIXA_EMPREENDIMENTOS_20251230.TXT.parquet,staging,parquet,181735,0.173,2026-07-17T02:31:37.830000+00:00,2025.0,"responsavel,fds_entidades",3
