table_name,classificacao_formacao,classificacao_confidence,classificacao_notes,inventario_formacao,inventario_status_tratamento,inventario_perfil,inventario_n_linhas,inventario_n_colunas,classificacao_utilidade,score_utilidade_preditiva,campos_uteis_preditiva,qualidade_status,qualidade_profile,qualidade_n_rows,qualidade_n_cols,missing_pct,error,dedup_content_hash,dedup_file_size,dedup_canonical_table,dedup_is_duplicate,amostra_bruta_existe,match_classificacao_inventario,match_qualidade_inventario,flag_revisao
historico_recente_202508_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.5970695970696,,815fd55d80eb8bd22c2cdee467079334,2576,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,28532,45,10.566537377136004,,4c1e44af43bbe7dcc33a16597da0909b,28532,historico_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202509_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.612995699952222,,e1b0f586063ce9e6c73590a08ee42523,2576,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,29042,45,10.59461775665894,,e8eabce6057120ba884382d1e46cfc2c,29042,historico_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.565217391304348,,6dcb7ff8ec136e99ec328299ddd5705c,2576,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,29624,45,10.530650823656494,,4eb5eaea3ca63393b1d04a28a1dabe50,29624,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202511_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,6dcb7ff8ec136e99ec328299ddd5705c,2576,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
historico_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,29686,45,10.57887369279945,,4bfe772f67e97eda3409a176bc0bedaf,29686,historico_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202512_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.575171205605987,,e3108c96320045cb295f1215ae886501,2576,historico_recente_202512_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,43,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,29826,45,8.402810374244693,,7354e7b29a6ebeb1aba48e16ce04fd03,29826,historico_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,41,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,41,20.97598848659294,,46d21b783040d6bc7fc4e180be99d2fa,2576,historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_2025_02_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,41,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,46d21b783040d6bc7fc4e180be99d2fa,2576,historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
historico_recente_202601_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.569198917025005,,0b3805c5a2a13b1d1402fc3027ab3fb1,2576,historico_recente_202601_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,43,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,29846,45,8.224143194323453,,02d4407bd50084d1d608e30d523229d1,29846,historico_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202602_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.571189679885332,,a78631918b2f5f755c22c824e87aa8d7,2576,historico_recente_202602_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,43,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,29866,45,8.208218933458337,,5216cc4930ce0e8be971ad7f4c16a62c,29866,historico_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202603_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.55526357700271,,9bb5052370c533256551b11ba47dc160,2576,historico_recente_202603_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,43,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,29906,45,8.282990406978904,,0df397c009d91df1558b5ac9b85070ba,29906,historico_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
ixa_001_2010_09___setembro_2010_contratação_pf_total___060920,bem_formada,high,,bem_formada,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,90b8540401c8793f9fda118c11c025ca,19928,a_001_2010_09___setembro_2010_contratação_pf_total___06092010,true,False,True,True,
ixa_001_2011_09_setembro_presidencia_automatizado_mcmvii_082011,bem_formada,high,,bem_formada,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,7015c56d4b9bf1585e19ddcc09118a3d,11128,caixa_001_2011_08_agosto_presidencia_automatizado_mcmvii_082011,true,False,True,True,
ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_13012012_base,bem_formada,high,,bem_formada,tratado,colunar_denso,200,14,Baixa,3,"uf, municipio, contratado",treated,colunar_denso,8006,14,0.0017843760037115019,,24b2c6be1d2279de215192c0eeec7431,8006,ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_13012012_base,false,False,True,True,
ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base,bem_formada,high,,bem_formada,tratado,colunar_denso,200,14,Baixa,2,"municipio, contratado",treated,colunar_denso,8208,14,0.0,,9b445a783bb25df30ab7297ffe765c50,8208,ixa_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base,false,False,True,True,
ixa_001_2013_02___fevereiro_bases_relatório_executivo_15022013,bem_formada,high,,bem_formada,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,d4cbe728db8feefa9082a51ba58308b5,21596,aixa_001_2013_02___fevereiro_bases_relatório_executivo_1502201,true,False,True,True,
ixa_001_2013_02___fevereiro_bases_relatório_executivo_28022013,bem_formada,high,,bem_formada,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,2168ce771f24fef45859f930d1958789,21896,aixa_001_2013_02___fevereiro_bases_relatório_executivo_2802201,true,False,True,True,
ixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_15022013,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
ixa_001_2013_02___fevereiro_pmcmv_relatório_executivo_28022013,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
ixa_001_2014_12_dezembro_bases_relatório_executivo_31122014_v2,bem_formada,high,,bem_formada,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,5f5f0ea65949217a739af66dd8a05c5c,36202,aixa_001_2014_12_dezembro_bases_relatório_executivo_31122014_v,true,False,True,True,
ixa_001_2015_02_fevereiro_pmcmv_3_relatório_executivo_28022015,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
ixa_001_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015v,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
julho_pmcmv_automatizado_continua_15072011_pmcmv__pr___15072011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
matizado_continua_15072011_pmcmv_automatizado_continua_15072011,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc,sub_tabelas_3,high,,sub_tabelas_3,tratado,sub_tabelas_3,20,13,Baixa,3,"data_apf, data_portal, data_siaci_pf, data_siaci_pj",treated,sub_tabelas_3,43,13,45.97495527728086,,e34081447c51a0c4ad41afca55d6cabb,58,mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc,false,False,True,True,
o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22566,10,10.0,,70a93b4d6e8651e809df9edb18b1ca00,22566,o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
