sharepoint_nome,sharepoint_origem,sharepoint_caminho,sharepoint_extensao,sharepoint_categoria,sharepoint_frente_primaria,sharepoint_fonte_inferida,sharepoint_periodo_inferido,minio_match_type,minio_match_count,minio_match_examples
MOV_FINANCEIRA_FAR_20251013_040220.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251013_040220.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251014_040155.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251014_040155.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251015_040215.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251015_040215.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251016_040152.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251016_040152.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251017_040256.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251017_040256.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251020_040220.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251020_040220.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251021_040155.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251021_040155.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251022_040228.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251022_040228.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251023_040227.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251023_040227.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251024_040249.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251024_040249.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251028_040223.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251028_040223.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251029_040220.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251029_040220.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251030_040202.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251030_040202.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251031_040222.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251031_040222.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-10,pista_semantica_mesma_frente_periodo_fonte,7,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251003.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251010.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251017.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251024.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251031.csv
MOV_FINANCEIRA_FAR_20251103_040221.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251103_040221.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-11,pista_semantica_mesma_frente_periodo_fonte,6,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251107.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251114.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251121.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251128.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/INT021_MinisterioCidades_FAR_BB_PF_20251128_CONTINGENCIA.TXT
MOV_FINANCEIRA_FAR_20251105_040224.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251105_040224.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-11,pista_semantica_mesma_frente_periodo_fonte,6,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251107.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251114.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251121.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251128.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/INT021_MinisterioCidades_FAR_BB_PF_20251128_CONTINGENCIA.TXT
MOV_FINANCEIRA_FAR_20251106_040202.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251106_040202.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-11,pista_semantica_mesma_frente_periodo_fonte,6,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251107.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251114.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251121.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251128.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/INT021_MinisterioCidades_FAR_BB_PF_20251128_CONTINGENCIA.TXT
MOV_FINANCEIRA_FAR_20251110_040352.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251110_040352.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-11,pista_semantica_mesma_frente_periodo_fonte,6,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251107.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251114.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251121.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251128.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/INT021_MinisterioCidades_FAR_BB_PF_20251128_CONTINGENCIA.TXT
MOV_FINANCEIRA_FAR_20251111_040649.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251111_040649.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-11,pista_semantica_mesma_frente_periodo_fonte,6,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251107.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251114.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251121.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251128.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/INT021_MinisterioCidades_FAR_BB_PF_20251128_CONTINGENCIA.TXT
MOV_FINANCEIRA_FAR_20251114_041453.csv_Error.txt,OneDrive_2026-08-19 (3).zip,__Novo MCMV - FAR/Arquivados/Arquivo 2025 - Financeiro/MOV_FINANCEIRA_FAR_20251114_041453.csv_Error.txt,.txt,dado_tabular_ou_serializado,far,nao_identificada,2025-11,pista_semantica_mesma_frente_periodo_fonte,6,raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251107.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251114.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251121.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251128.csv | raw/sftp/fabrica/GEFUS/ANTERIORES/INT021_MinisterioCidades_FAR_BB_PF_20251128_CONTINGENCIA.TXT
