fonte_objeto,fonte_arquivo,cod_empreendimento,cod_contrato,cod_contrato_dv,Vlr_contratado,Vlr_investimento,dte_assinatura,dte_orcamento_ano,cod_area,cod_linha,cod_modalidade,cod_tomador,cod_af,cod_uor,cod_situacao_contrato,cod_clasificacao,cod_pac,cod_operacao_agente_financeiro,cod_operacao_agente_financeiro_dv,txt_rsgov,cod_objetivo,cod_Ident_Externo,txt_eixo,UF,descricao_linha,txt_nome_empreendimento,txt_localidade,txt_logradouro,cod_municipio,txt_projeto,qtd_unidades_financiadas,txt_objeto,qtd_populacao_beneficiada,qtd_empregos_gerados,qtd_unidades_financiadas_cca,situacao_contrato,modalidade,posicao_dte_ano_mes,posicao_prc_obra_executada_ult,posicao_DtInício,posicao_DtTérmino,posicao_DtInauguração,execucao_dte_ano_mes_avaliacao,execucao_prc_prev_acum_mes,execucao_prc_real_acum_mes,execucao_cod_situacao_obra,execucao_cod_execucao_obra,execucao_txt_providencias,execucao_dte_ultima_vistoria,qtd_desembolsos,vlr_liberado_total,ultimo_ano_desembolso,paralisacao_cod_contrato_dv,paralisacao_dias_sem_evolução,paralisacao_faixa_paralisacao,paralisacao_ultimo_motivo_paralisacao,paralisacao_ultima_descricao_motivo_paralisacao_preenchida,paralisacao_situacao_atual,paralisacao_ultimo_motivo_excecao,paralisacao_plano_acao_aprovado_af,paralisacao_termo_aditivo_assinado_tomador,paralisacao_data_base,paralisacao_dt_previsao_conclusao_objeto,paralisacao_cod_operacao_agente_financeiro,paralisacao_cod_operacao_agente_financeiro_dv,paralisacao_dt_ultimo_bm,paralisacao_ultimo_entrave_preenchido,contrato_join,termino_Operação,termino_NúmeroDoContrato,termino_data_entrega_para_PF,termino_data_termino_obra
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0341698,0341698,31,48904529.21,71726172.84999999,08/26/10 00:00:00,2009,2,26,218,71932,53000,7187,00,B2,S,0295009,11,,226218001,PAC 4A SELECAO 2009,,SP,HAB / PRO-MORADIA                         ,PQ SAO BERNARDO/NOVO PARQUE/ALTO DA BELA VISTA - 3A ETAPA   ,RUA DOLORES GOMES IBARRURI                                  ,PQ SAO BERNARDO                                             ,3327,PRODUCAO DE 408 UNID HABITACIONAIS NO PQ SAO BERNARDO PARA  REMANEJAMENTO DE FAMILIAS DA PROPRIA AREA                   ,408,PRODUCAO DE 408 UNID HABITACIONAIS NO PQ SAO BERNARDO PARA  REMANEJAMENTO DE FAMILIAS DA PROPRIA AREA                   ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202503,100,07/29/11 00:00:00,,03/02/23 00:00:00,202503,100,100,6,      ,,,58.0,45774690.88,2022,,,,,,,,,,,,,,,,34169831,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0349487,0349487,56,10848000,18080000,12/30/10 00:00:00,2009,2,26,218,00041,53000,7187,01,E1,S,0295012,68,São Paulo,226218001,PAC 4A SELECAO 2009,,SP,HAB / PRO-MORADIA                         ,VILA BRASILANDIA - URBANIZACAO                              ,R ILHA DE SANTA CATARINA                                    ,JARAGUA                                                     ,2840,URBANIZAR PARTE DAS AREAS OCUPADAS COM IMPLANTACAO DE OBRAS DE INFRAESTRUTURA DE SANEMANETO E VIARIA                    ,226,URBANIZAR PARTE DAS AREAS OCUPADAS COM IMPLANTACAO DE OBRAS DE INFRAESTRUTURA DE SANEMANETO E VIARIA                    ,0,0,0,distratado,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,201511,0.0099999998,,,,201511,0.01,0.01,0,      ,,,,,,,,,,,,,,,,,,,,,34948756,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0343258,0343258,55,5292066,5721152.43,10/14/10 00:00:00,2009,2,26,011,71799,53000,7187,00,B2,S,0295014,86,São Paulo,226011001,PAC 4A SELECAO 2009,,SP,HAB / PRO-MORADIA                         ,PRO-MORADIA - REGULARIZACAO FUNDIARIA - DI                  ,AV BOM CLIMA                                                ,BOM CLIMA                                                   ,3028,MELHORAR A PERFORMANCE E AGILIZAR O PROCESSO  DE ASSENTAMENTO E REGULARIZACAO DE LOTEAMENTOS IRREGULARES                ,0,MELHORAR A PERFORMANCE E AGILIZAR O PROCESSO  DE ASSENTAMENTO E REGULARIZACAO DE LOTEAMENTOS IRREGULARES                ,0,0,0,em situação normal,DESENVOLVIMENTO INSTITUCIONAL             ,202404,100,04/28/11 00:00:00,04/30/24 00:00:00,06/30/24 00:00:00,202404,100,100,6,      ,,,23.0,5292066.0,2024,,,,,,,,,,,,,,,,34325855,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0349489,0349489,74,13440000,22400000,12/30/10 00:00:00,2009,2,26,218,00041,53000,7187,01,E1,S,0295015,91,São Paulo,226218001,PAC 4A SELECAO 2009,,SP,HAB / PRO-MORADIA                         ,PIQUERI/JOAQUIM DA C MIRANDA - URBANIZACAO                  ,R OLIMPIO TOMAS FERNANDES E R JOAQUIM DA COSTA MIRANDA      ,PIQUERI                                                     ,2840,"INTERV.AREAS PIQUERI E JOAQUIM DA COSTA MIRANDA,280 FAMILIASBENEFICIADAS, SENDO 180 UNID.HABITAC. E 100 OBRAS URBANIZ.  ",280,"INTERV.AREAS PIQUERI E JOAQUIM DA COSTA MIRANDA,280 FAMILIASBENEFICIADAS, SENDO 180 UNID.HABITAC. E 100 OBRAS URBANIZ.  ",0,0,0,distratado,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,201511,0.0099999998,,,,201511,0.01,0.01,0,      ,,,,,,,,,,,,,,,,,,,,,34948974,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0343370,0343370,25,30720000,44860000,10/14/10 00:00:00,2009,2,26,218,71799,53000,7187,02,D1,S,0295016,04,São Paulo,226218001,PAC 3A SELECAO 2009,,SP,HAB / PRO-MORADIA                         ,URBANIZACAO INTEGRADA - VL FLORA E VC SAO RAFAEL II         ,RUA ANHUMAS/ RUA AFONSO SARDINHA/ RUA CECILIA M.V. SARRACENO,PQ FLAMENGO/ PQ ITAPAGICA / JD ADRIANA                      ,3028,URBANIZACAO INTEGRADA DOS ASSENTAMENTOS VL FLORA E VC SAO   RAFAEL                                                      ,640,URBANIZACAO INTEGRADA DOS ASSENTAMENTOS VL FLORA E VC SAO   RAFAEL                                                      ,0,0,0,cancelado,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,201010,0,,12/30/13 00:00:00,,201010,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,34337025,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0341501,0341501,62,9670697.359999999,13938308.89,08/31/10 00:00:00,2009,2,26,194,71279,53000,7178,00,B2,S,0295025,15,CASCAVEL,226194001,PAC 4A SELECAO 2009,,PR,HAB / PRO-MORADIA                         ,CH JARDIM PRIMAVERA                                         ,MUNICIPIO DE FOZ DO IGUACU                                  ,LOTEAMENTO SANTO GUGLIELMI                                  ,3503,PRODUCAO DE CONJUNTO HABITACIONAL COM 192 UNIDADES                                                                      ,320,PRODUCAO DE CONJUNTO HABITACIONAL COM 192 UNIDADES                                                                      ,0,0,0,em situação normal,HAB - PRODUCAO DE CONJUNSTOS HABITACIONAIS,202512,89.989998,07/27/11 00:00:00,,,202512,0,89.98999999999999,2,      ,,,45.0,8698255.11,2025,,,,,,,,,,,,,,,,34150162,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0341934,0341934,95,17734765.07,18668173.77,09/02/10 00:00:00,2009,2,26,218,71802,53000,7183,00,B2,S,0295136,59,,226218001,PAC 4A SELECAO 2009,,RS,HAB / PRO-MORADIA                         ,URBANIZ. E REGULARIZACAO DIVERSAS VILAS - NOVO HAMBURGO - RS,"VILAS MARTIM PILGER,MARCIRIO PEREIRA,FLORES E GETULIO VARGAS",NOVO HAMBURGO - RS                                          ,4055,"URBANIZACAO E REGULARIZACAO VILAS MARTIM PILGER, MARCIRIO J.PEREIRA,DAS FLORES E GETULIO VARGAS EM NOVO HAMBURGO/RS     ",813,"URBANIZACAO E REGULARIZACAO VILAS MARTIM PILGER, MARCIRIO J.PEREIRA,DAS FLORES E GETULIO VARGAS EM NOVO HAMBURGO/RS     ",0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202408,46.650002,05/12/12 00:00:00,,,202408,0,46.65,4,DI    ,,,55.0,8069096.14,2023,95,777,Entre 2 e 4 anos,Deficiência do Projeto,"O projeto da casa de bombas da Vila Kipling se tornou obsoleto após as enchentes de maio/2024, não sendo mais viável sua implantação da forma como foi concebido.","Obras paralisadas há mais de 720 dias.Regularização Fundiária: Recebido o of. 387/2026 para atendimento da CE 0170/2026 e continuidade de enquadramento da Regularização Fundiária na Portaria 1296/2024.Município apresentou parecer técnico informando da impossibilidade de execução da Casa de bombas da Vila Kipling e solicitando a rescisão contratual. Tratativas em andamento junto ao ministério gestor para encerramento da operação com as metas já executadas até o momento, em conjunto com o encerramento do Termo de Compromisso 352.775-03.",Documentação de Reprogramação/Licitação em análise na CAIXA,NÃO,,03/26,30/09/2026,0295136,59,2024-01-18,"Solução global para o enfrentamento das cheias na bacia, com a construção de diques que extrapolam o escopo e o valor do contrato. Tomador já informou que não dará mais prosseguimento na operação e solicitou a redução de metas.",34193495,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0346078,0346078,43,657875,692500,11/30/10 00:00:00,2009,2,26,218,71207,53000,7173,00,B2,S,0295198,08,Belém,226218001,PAC 4A SELECAO 2009,,PA,HAB / PRO-MORADIA                         ,SUB-BACIA 1 E 2 DA ESTRADA NOVA.                            ,BACIA DA ESTRADA NOVA                                       ,BACIA HIDROGRAFICA DA ESTRADA NOVA                          ,0400,"URBANIZACAO,INFRA-ESTRUTURA E CONSTRUCOES DE UNIDADES HABITACIONAIS DA SUB-BACIA HIDROGRAFICA DA ESTRADA NOVA.          ",1944,"URBANIZACAO,INFRA-ESTRUTURA E CONSTRUCOES DE UNIDADES HABITACIONAIS DA SUB-BACIA HIDROGRAFICA DA ESTRADA NOVA.          ",0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,201612,0.98000002,11/30/12 00:00:00,,,201612,0,0.98,0,      ,,,1.0,657875.0,2012,,,,,,,,,,,,,,,,34607843,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0346321,0346321,90,315692.51,344443.94,12/14/10 00:00:00,2009,2,26,011,71688,53000,7176,00,B2,S,0295437,95,PIRACICABA,226011001,PAC 4A SELECAO 2009,,SP,HAB / PRO-MORADIA                         ,"ESTUDOS, PLANOS, TREINAMENTO E AQUISICAO DE BENS            ",RIO CLARO                                                   ,RIO CLARO/SP                                                ,3279,"ESTUDOS, PLANOS, TREINAMENTO E AQUISICAO DE BENS                                                                        ",1,"ESTUDOS, PLANOS, TREINAMENTO E AQUISICAO DE BENS                                                                        ",0,0,0,em situação normal,DESENVOLVIMENTO INSTITUCIONAL             ,201711,100,10/30/11 00:00:00,09/30/17 00:00:00,,201711,0,100,6,      ,,,6.0,315692.51,2015,,,,,,,,,,,,,,,,34632190,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0380054,0380054,72,113550603.08,119526950.61,02/29/12 00:00:00,2011,2,26,218,71804,53000,7184,00,B2,S,0346601,83,Recife,226218001,PAC2-01.62.001498/10-001,,PE,HAB / PRO-MORADIA                         ,BACIA DO RIO BEBERIBE II                                    ,RECIFE                                                      ,RECIFE                                                      ,1250,URBANIZACAO BACIA DO RIO BEBERIBE                                                                                       ,1154,URBANIZACAO BACIA DO RIO BEBERIBE                                                                                       ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202512,97.93,02/14/14 00:00:00,,,202512,97.95,97.93000000000001,2,      ,,,43.0,110910882.85,2025,,,,,,,,,,,,,,,,38005472,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0367304,0367304,25,9917558.619999999,11658771.55,11/03/11 00:00:00,2011,2,26,218,72031,53000,7182,00,B2,S,0346605,29,Rio Branco,226218100,PAC2-01.72.000523/10-001,,AC,HAB / PRO-MORADIA                         ,PRO-MORADIA VITORIA                                         ,RIO BRANCO                                                  ,BAIRRO VITORIA                                              ,0330,URBANIZACAO DO BAIRRO VITORIA EM RIO BRANCO ACRE                                                                        ,230,URBANIZACAO DO BAIRRO VITORIA EM RIO BRANCO ACRE                                                                        ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202505,88.989998,12/16/11 00:00:00,07/30/26 00:00:00,,202505,0,88.98999999999999,4,D     ,"SERVICOS ESTAO SENDO EXECUTADOS COM RECURSOS PROPRIOS TAIS COMO CONSTRUCO DE DUAS ESTACOES ELEVATORIAS DE ESGOTO, QUE GARANTIRA A FUNCIONALIDADEDA REDE COLETORA DE ESGOTO CONSTRUIDA                                   FOI EMITIDA CE 7962/2025 PARA APRESENTACAO DE NOVO PLANO DE TRABALHO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",,43.0,9136778.8,2019,,,,,,,,,,,,,,,,36730425,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0367326,0367326,85,304770.47,382905.47,11/07/11 00:00:00,2011,2,26,218,71050,53000,7182,00,B2,S,0346611,07,Rio Branco,226218001,PAC2-01.72.000277/10-001,,AC,HAB / PRO-MORADIA                         ,PRO-MORADIA HABITASA E CADEIA VELHA                         ,RIO BRANCO                                                  ,BAIRROS HABITASA E CADEIA VELHA                             ,0330,URBANIZACAO DO BAIRRO HABITASA E CADEIA VELHA_EM RIO BRANCO ACRE                                                        ,313,URBANIZACAO DO BAIRRO HABITASA E CADEIA VELHA_EM RIO BRANCO ACRE                                                        ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202111,100,08/01/13 00:00:00,06/01/21 00:00:00,,202111,100,100,6,F     ,,,3.0,304770.47,2014,,,,,,,,,,,,,,,,36732685,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0377233,0377233,77,83450000,105768528.62,01/27/12 00:00:00,2011,2,26,218,71062,53000,7184,00,B2,S,0346955,69,Recife,226218001,PAC2-01.72.001007/10-001,,PE,HAB / PRO-MORADIA                         ,URBANIZACAO SUAPE / PRO-MORADIA                             ,CABO DE SANTO AGOSTINHO                                     ,DIVERSOS                                                    ,1279,"URBANIZACAO DA VILA SUAPE, VILA GAIBU, VILA NAZARE, CEPOVO, NOVA TATUOCA, MASSANGANA, DOIS IRMAOS E VILA CLAUDETE.      ",2620,"URBANIZACAO DA VILA SUAPE, VILA GAIBU, VILA NAZARE, CEPOVO, NOVA TATUOCA, MASSANGANA, DOIS IRMAOS E VILA CLAUDETE.      ",0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202406,87.669998,01/22/13 00:00:00,,,202406,100,87.67,4,D     ,,,22.0,72412449.8,2023,77,441,Entre 1 e 2 anos,Dificuldade técnica do Tomador,"A última paralisação do empreendimento foi devido a pedido do Tomador para substituição de algumas metas, análise de novos projetos e processo licitatório. A CAIXA já aprovou os pleitos elaborados por SUAPE, inclusive ateste de três boletins de medição (Praça Nova Tatuoca) após a apresentação de documentação técnica de reprogramação que estava pendente.","1. Situação da obra: Paralisada. Último Boletim de Medição em 18/12/2023.2. Evolução de obra: 87,67%.3. Situação do contrato: Obra Paralisada4. Observações gerais/ponto de atenção: 4.1. SUAPE protocolou três boletins de medição (BM 01 a 03 - obras da Praça Tatuoca) que foram atestados pela GIGOV/RE bem como pedido de desembolso. Documentação em análise CAIXA para desembolso dos recursos (aguarda atendimento da CE 3014 de 29/04/2025 - Reiteração de pendências pois é necessário cronograma de desembolso aprovado o qual depende do envio e aprovação de Reprogramação do TTS - Trabalho Técnico Social).4.2. Processo licitatório obras (Pavimentação Ruas em Gaibu) apto com pendência para etapa posterior.4.3. Trabalho Técnico Social: Reprogramação com pendências a serem atendidas pelo Tomador para permitir a aprovação.",Não,NÃO,,03/26,30/07/2026,0346955,69,2024-12-19,"SUAPE aprovar Reprogramação do Trabalho Técnico Social e, com isso, novo cronograma de desembolso geral do contrato de financiamento",37723377,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0377106,0377106,30,16546000,19304748.88,01/31/12 00:00:00,2011,2,26,218,71754,53000,7185,00,B2,S,0349097,34,Vitória,226218001,PAC2-01.62.000823/10-001,,ES,HAB / PRO-MORADIA                         ,URBANIZACAO DA POLIGONAL 3                                  ,POLIGONAL 3                                                 ,"PIEDADE, FONTE GRANDE, MOSCOSO E SANTA CLARA                ",2680,URBANIZACAO DA POLIGONAL 3                                                                                              ,221,URBANIZACAO DA POLIGONAL 3                                                                                              ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202509,84.339996,12/12/13 00:00:00,10/31/25 00:00:00,,202509,0,84.34,8,D     ,,,39.0,13919128.73,2025,,,,,,,,,,,,,,,,37710630,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0380159,0380159,36,37144914.78,43323252.09,03/02/12 00:00:00,2011,2,26,218,71932,53000,7187,00,B2,S,0349814,12,,226218100,PAC2-01.62.009000/10-001,,SP,HAB / PRO-MORADIA                         ,PAC 2-S.BERNARDO REGUL. ASS PREC.CORREGO SARACATAN E COLINA ,SAO BERNARDO CORREGOS SARACANTAN E COLINA 2TRECHO           ,SAO BERNARDO CORREGOS SARACANTAN E COLINA 2TRECHO           ,3327,PAC 2 - PROJETO D URBANIZACAO INTEGRADA DOS ASSENTAMENTOS   PRECARIOS DOS CORREGOS SARACANTAN E COLINA 2 TRECHO         ,40,PAC 2 - PROJETO D URBANIZACAO INTEGRADA DOS ASSENTAMENTOS   PRECARIOS DOS CORREGOS SARACANTAN E COLINA 2 TRECHO         ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202510,61.73,10/01/13 00:00:00,01/31/26 00:00:00,01/31/26 00:00:00,202510,0,61.73,3,      ,,,21.0,23922664.46,2025,,,,,,,,,,,,,,,,38015936,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0380555,0380555,37,4424384.77,6014817.38,03/05/12 00:00:00,2011,2,26,218,71712,53000,7174,00,B2,S,0350222,73,Belo Horizonte,226218001,PAC2-01.62.000812/10-001,,MG,HAB / PRO-MORADIA                         ,URBANIZACAO - VILA CABANA PAI TOMAS                         ,BELO HORIZONTE                                              ,VILA CABANA PAI TOMAS                                       ,1950,URBANIZACAO - VILA CABANA PAI TOMAS                                                                                     ,0,URBANIZACAO - VILA CABANA PAI TOMAS                                                                                     ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202402,84.970001,02/17/14 00:00:00,12/30/25 00:00:00,,202402,0,84.97,8,C     ,,,22.0,3759365.38,2022,,,,,,,,,,,,,,,,38055537,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0384068,0384068,13,23330000,28203596.5,05/09/12 00:00:00,2011,2,26,218,71715,53000,7184,00,B2,S,0350330,84,João Pessoa,226218100,PAC2-01.62.000876/10-001,,PB,HAB / PRO-MORADIA                         ,URBANIZACAO COMUNIDADE SATURNINO DE BRITO                   ,SATURNINO DE BRITO                                          ,SATURNINO DE BRITO                                          ,1070,"REMOCAO E REASSENTAMENTO DE 400 UH,INST REDE ESGOTO,AB AGU  A,PAVIM,DRENAGEM,MUROS CONT,EQUIP COM,TSOCIL,REG FUND       ",400,"REMOCAO E REASSENTAMENTO DE 400 UH,INST REDE ESGOTO,AB AGU  A,PAVIM,DRENAGEM,MUROS CONT,EQUIP COM,TSOCIL,REG FUND       ",0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202504,100,08/19/13 00:00:00,,,202504,0,100,6,      ,,,61.0,19989044.41,2025,,,,,,,,,,,,,,,,38406813,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0380557,0380557,56,2630853.76,4658858.64,03/05/12 00:00:00,2011,2,26,218,71712,53000,7174,00,B2,S,0350475,30,Belo Horizonte,226218001,PAC2-01.62.000818/10-001,,MG,HAB / PRO-MORADIA                         ,URB. ASSENT. PREC. - VILA SPORT CLUB                        ,BELO HORIZONTE                                              ,VILA SPORT CLUB                                             ,1950,OBRAS DE URBANIZACAO DE ASSENTAMENTOS PRECARIOS - VILA SPORTCLUB                                                        ,32,OBRAS DE URBANIZACAO DE ASSENTAMENTOS PRECARIOS - VILA SPORTCLUB                                                        ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202307,69.989998,02/17/14 00:00:00,12/30/25 00:00:00,,202307,0,69.98999999999999,8,      ,,,18.0,1478243.45,2021,,,,,,,,,,,,,,,,38055756,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0380561,0380561,15,1701254.37,2234619.56,03/05/12 00:00:00,2011,2,26,218,71712,53000,7174,00,B2,S,0350477,59,Belo Horizonte,226218001,PAC2-01.62.000820/10-001,,MG,HAB / PRO-MORADIA                         ,URB.ASSENT.PREC. VILA NOVA CACHOEIRINHA                     ,BELO HORIZONTE                                              ,VILA NOVA CACHOEIRINHA                                      ,1950,OBRAS DE URBANIZACAO DE ASSENTAMENTOS PRECARIOS NA VILA NOVACACHOEIRINHA                                                ,0,OBRAS DE URBANIZACAO DE ASSENTAMENTOS PRECARIOS NA VILA NOVACACHOEIRINHA                                                ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202110,92.129997,02/17/14 00:00:00,12/30/25 00:00:00,,202110,0,92.13,8,      ,"20/10/21 - INFORMACAO AO AGENTE OPERADOR, CONFORME SOLICITACAO 08/10/21 OBRA CONCLUIDA, COM FUNCIONALIDADE, CONFORME RAE DE 24/05/2021, FALTANDOREGULARIZACAO FUNDIARIA. O MUNICIPIO TEM A INTENCAO DE SOLICITAR AO MDR A EXCLUSAO DESSE ITEM. SERA ENCAMINHA AO MUNICIPIO SOLICITACAO DE INFOR MACOES SOBRE A SITUACAO DA REGULARIZACAO FUNDIARIA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",,18.0,1528061.94,2021,,,,,,,,,,,,,,,,38056115,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0380564,0380564,47,1643750,3138101.2,03/05/12 00:00:00,2011,2,26,218,71712,53000,7174,00,B2,S,0350480,04,Belo Horizonte,226218001,PAC2-01.62.001468/10-001,,MG,HAB / PRO-MORADIA                         ,BECO JOAO BATISTA MAIA - ALTO VERA CRUZ                     ,BAIRRO ALTO VERA CRUZ                                       ,RUA JOAO BATISTA MAIA                                       ,1950,URBANIZACAO VILA ALTO VERA CRUZ                                                                                         ,0,URBANIZACAO VILA ALTO VERA CRUZ                                                                                         ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202309,85.129997,02/01/14 00:00:00,12/30/25 00:00:00,,202309,0,85.13,8,C     ,,,20.0,1325779.8399999999,2023,,,,,,,,,,,,,,,,38056447,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0380566,0380566,67,15050000,20873000,03/05/12 00:00:00,2011,2,26,218,71712,53000,7174,01,D1,S,0350481,18,Belo Horizonte,226218001,PAC2-01.62.001527/10-001,,MG,HAB / PRO-MORADIA                         ,URBANIZACAO BAIRRO AGLOMERADO DA SERRA - VILA FATIMA        ,AGLOMERADO DA SERRA                                         ,VILA FATIMA                                                 ,1950,URBANIZACAO DO BAIRRO AGLOMERADO DA SERRA - VILA FATIMA                                                                 ,0,URBANIZACAO DO BAIRRO AGLOMERADO DA SERRA - VILA FATIMA                                                                 ,0,0,0,distratado,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,201203,0,,,,201203,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,38056667,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0379056,0379056,74,11420000,12294522.48,02/15/12 00:00:00,2011,2,26,218,68380,53000,7184,01,D1,S,0353161,01,Recife,226218001,PAC2-01.62.000432/10-001,,PE,HAB / PRO-MORADIA                         ,URBANIZACAO REGULARIZACAO ASSENT PRECARIOS - CAMARAGIBE     ,"ALDEIA DE BAIXO, BAIXINHA E LOT SAO PAULO                   ",MUNICIPIO DE CAMARAGIBE                                     ,1415,"MELHORIA HABITACIONAL E URB INTEGRADA DE ASSENT PRECARIOS   NAS LOCALIDADES DE ALDEIA DE BAIXO, BAIXINHA E LOT SAO PAULO",276,"MELHORIA HABITACIONAL E URB INTEGRADA DE ASSENT PRECARIOS   NAS LOCALIDADES DE ALDEIA DE BAIXO, BAIXINHA E LOT SAO PAULO",0,0,0,distratado,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,201202,0,,,,201202,0,0,5,      ,,,,,,,,,,,,,,,,,,,,,37905674,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0383282,0383282,92,2103869.3,2214599.26,04/18/12 00:00:00,2011,2,26,218,71799,53000,7187,00,B2,S,0353738,69,São Paulo,226218001,PAC2-01.62.001006/10-001,,SP,HAB / PRO-MORADIA                         ,PAC2 URBANIZACAO BAIRRO RECREIO SAO JORGE                   ,BAIRRO RECREIO SAO JORGE                                    ,BAIRRO RECREIO SAO JORGE                                    ,3028,PAC2 URBANIZACAO BAIRRO RECREIO SAO JORGE                                                                               ,0,PAC2 URBANIZACAO BAIRRO RECREIO SAO JORGE                                                                               ,0,0,0,em situação normal,URBANIZACAO DE ASSENTAMENTOS PRECARIOS    ,202211,100,04/09/14 00:00:00,11/30/22 00:00:00,,202211,100,100,6,      ,,,6.0,2103869.3000000003,2022,,,,,,,,,,,,,,,,38328292,,,,
