"table_name","column_name","data_type"
_202503_snh_pmcmv_dados_prioritarios_af_bb,bairro_do_imovel,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,cep_do_imovel,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,latitude_do_imovel,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,longitude_do_imovel,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,dt_ingest,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,arquivo_origem,text
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,data_de_movimento,text
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,agente_financeiro,text
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,apf,text
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,dt_ass_doc,text
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,numero_de_unidades_entregues,text
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,dt_ingest,text
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,arquivo_origem,text
_202504_andamento_obra_af_caixa_v2,anomes,text
