fonte_familia,chave_natural,motivo,evidencia
bext,587400557,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,587400581,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,589001439,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,589001441,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,589001442,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,589201492,valor_por_uh_extremo,R$/UH ate R$ 9.9 mi (1 UH; mediana familia R$ 28 k)
bext,589701617,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,589701618,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,589800728,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,590101389,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,590101390,valor_por_uh_extremo,R$/UH ate R$ 11.1 mi (1 UH; mediana familia R$ 28 k)
bext,590101392,valor_por_uh_extremo,R$/UH ate R$ 12.0 mi (1 UH; mediana familia R$ 28 k)
bext,590201477,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,597000110,valor_por_uh_extremo,R$/UH ate R$ 15.8 mi (1 UH; mediana familia R$ 28 k)
bext,598501161,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,598501309,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,599500942,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,601030,valor_negativo_repetido,min R$ -15.9 mi em 5/20 snapshots
bext,601570,valor_negativo_repetido,min R$ -15.5 mi em 13/20 snapshots
bext,60309040,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,60309043,valor_por_uh_extremo,R$/UH ate R$ 8.8 mi (1 UH; mediana familia R$ 28 k)
bext,60605997,valor_por_uh_extremo,R$/UH ate R$ 8.5 mi (1 UH; mediana familia R$ 28 k)
bext,60606019,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,61309399,valor_por_uh_extremo,R$/UH ate R$ 8.0 mi (1 UH; mediana familia R$ 28 k)
bext,61406944,valor_por_uh_extremo,R$/UH ate R$ 8.4 mi (1 UH; mediana familia R$ 28 k)
bext,61507739,valor_por_uh_extremo,R$/UH ate R$ 9.7 mi (1 UH; mediana familia R$ 28 k)
bext,61636577,valor_por_uh_extremo,R$/UH ate R$ 9.2 mi (1 UH; mediana familia R$ 28 k)
bext,61636635,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,61814735,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,62111500,valor_por_uh_extremo,R$/UH ate R$ 7.0 mi (1 UH; mediana familia R$ 28 k)
bext,62204518,valor_por_uh_extremo,R$/UH ate R$ 10.2 mi (1 UH; mediana familia R$ 28 k)
bext,62204520,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,63710783,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,63710795,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,63710797,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,63710808,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,63710820,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,63710877,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,63710911,valor_negativo_repetido,min R$ -0.2 mi em 10/20 snapshots
bext,63710957,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,63711057,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711058,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711059,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,63711064,valor_negativo_repetido,min R$ -0.2 mi em 11/20 snapshots
bext,63711066,valor_negativo_repetido,min R$ -0.2 mi em 11/20 snapshots
bext,63711067,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,63711104,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,63711118,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,63711119,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,63711121,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711148,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,63711171,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,63711212,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,63711216,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711235,valor_negativo_repetido,min R$ -0.2 mi em 8/20 snapshots
bext,63711240,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,63711244,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,63711357,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,63711362,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711363,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711382,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711385,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,63711387,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,63711416,valor_negativo_repetido,min R$ -0.2 mi em 9/20 snapshots
bext,63711438,valor_negativo_repetido,min R$ -0.2 mi em 10/20 snapshots
bext,63711446,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711531,valor_negativo_repetido,min R$ -0.1 mi em 4/20 snapshots
bext,63711587,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,63711611,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711733,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,63711740,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,63711741,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,63711746,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,63711764,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711792,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,63711798,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,6409352,valor_por_uh_extremo,R$/UH ate R$ 8.7 mi (1 UH; mediana familia R$ 28 k)
bext,64304339,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,64304343,valor_por_uh_extremo,R$/UH ate R$ 12.0 mi (1 UH; mediana familia R$ 28 k)
bext,64513877,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,64513891,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,64513908,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,64513919,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,65005781,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,65005787,valor_por_uh_extremo,R$/UH ate R$ 8.9 mi (1 UH; mediana familia R$ 28 k)
bext,65005796,valor_por_uh_extremo,R$/UH ate R$ 8.2 mi (1 UH; mediana familia R$ 28 k)
bext,65005797,valor_por_uh_extremo,R$/UH ate R$ 8.5 mi (1 UH; mediana familia R$ 28 k)
bext,65005801,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,65005805,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,650102271,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,650102278,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,650102280,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,650102284,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,650102291,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,650102292,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650102293,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,650102296,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650102309,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,650102310,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650102316,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,650102327,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,650102328,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,650102329,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,650102330,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650102331,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,650102341,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650102343,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650102345,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,650102346,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,650102347,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,650102348,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,650102349,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,650102353,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,650102356,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650102364,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,650102365,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,650102376,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,650102378,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,650102379,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,650102382,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,650102383,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,650102397,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,650102415,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,650102418,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,650102424,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,650503738,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,650803372,valor_por_uh_extremo,R$/UH ate R$ 13.6 mi (1 UH; mediana familia R$ 28 k)
bext,651003482,valor_por_uh_extremo,R$/UH ate R$ 7.3 mi (1 UH; mediana familia R$ 28 k)
bext,651103800,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651103866,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,651103874,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651103907,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651103939,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651103951,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651103952,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651103953,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651103974,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,651202790,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651202794,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,651202801,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202802,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651202803,valor_negativo_repetido,min R$ -0.0 mi em 8/20 snapshots
bext,651202807,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651202810,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202811,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651202813,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202814,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651202816,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202817,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,651202818,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202820,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,651202821,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202822,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,651202823,valor_negativo_repetido,min R$ -0.1 mi em 4/20 snapshots
bext,651202824,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651202825,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,651202826,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202827,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202828,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,651202829,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,651202830,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202831,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,651202834,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651202836,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202837,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202838,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,651202839,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,651202840,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,651202841,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,651202844,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,651202846,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651202848,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202849,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,651202852,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,651202853,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202858,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202863,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651202864,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651202865,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202882,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651202883,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,651202884,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651202885,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,651202886,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,651202888,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651202889,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,651202890,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202897,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202900,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,651202915,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651202923,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,651203219,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651204110,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,651803045,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651803138,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,651803211,valor_negativo_repetido,min R$ -0.2 mi em 5/20 snapshots
bext,651803336,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,651806704,valor_por_uh_extremo,R$/UH ate R$ 15.0 mi (1 UH; mediana familia R$ 28 k)
bext,652205744,valor_por_uh_extremo,R$/UH ate R$ 12.3 mi (1 UH; mediana familia R$ 28 k)
bext,652802821,valor_por_uh_extremo,R$/UH ate R$ 12.1 mi (1 UH; mediana familia R$ 28 k)
bext,652802823,valor_por_uh_extremo,R$/UH ate R$ 13.9 mi (1 UH; mediana familia R$ 28 k)
bext,652802826,valor_por_uh_extremo,R$/UH ate R$ 10.3 mi (1 UH; mediana familia R$ 28 k)
bext,652802827,valor_por_uh_extremo,R$/UH ate R$ 12.0 mi (1 UH; mediana familia R$ 28 k)
bext,652802829,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,653602727,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,653602728,valor_por_uh_extremo,R$/UH ate R$ 11.1 mi (1 UH; mediana familia R$ 28 k)
bext,654902260,valor_por_uh_extremo,R$/UH ate R$ 18.6 mi (1 UH; mediana familia R$ 28 k)
bext,65513433,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,65513469,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,65513521,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,65513648,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,65513857,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,65514078,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,65514079,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,65514085,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,65514088,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,65514095,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,65514108,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,65514113,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,65514114,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,65514136,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,65514142,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,65514148,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,657003296,valor_por_uh_extremo,R$/UH ate R$ 14.9 mi (1 UH; mediana familia R$ 28 k)
bext,657003299,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,65703191,valor_por_uh_extremo,R$/UH ate R$ 7.1 mi (1 UH; mediana familia R$ 28 k)
bext,657801178,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,657801180,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,657801181,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,657801182,valor_negativo_repetido,min R$ -0.1 mi em 16/20 snapshots
bext,657801184,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,657801186,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,657801194,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,657801197,valor_negativo_repetido,min R$ -0.0 mi em 15/20 snapshots
bext,657801203,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,657801208,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,657801210,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,657801215,valor_negativo_repetido,min R$ -0.0 mi em 10/20 snapshots
bext,657801218,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,657801241,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,657801247,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,657801262,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,657801266,valor_negativo_repetido,min R$ -0.1 mi em 4/20 snapshots
bext,657801267,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,657801268,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,657801269,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,657801271,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,657801275,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,657801277,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,657801278,valor_negativo_repetido,min R$ -0.0 mi em 13/20 snapshots
bext,657801282,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,657801286,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,657801292,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,657801296,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,657801297,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,657801298,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,657801299,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,657801301,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,657801304,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,657801308,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,657801311,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,657801313,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,657801314,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,657801317,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,657801328,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,657801331,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,657801336,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,657801337,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,657801352,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,657801378,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,659404037,valor_por_uh_extremo,R$/UH ate R$ 12.3 mi (1 UH; mediana familia R$ 28 k)
bext,659404040,valor_por_uh_extremo,R$/UH ate R$ 12.2 mi (1 UH; mediana familia R$ 28 k)
bext,659404042,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,659404044,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,659404045,valor_por_uh_extremo,R$/UH ate R$ 13.5 mi (1 UH; mediana familia R$ 28 k)
bext,659404046,valor_por_uh_extremo,R$/UH ate R$ 13.4 mi (1 UH; mediana familia R$ 28 k)
bext,659404048,valor_por_uh_extremo,R$/UH ate R$ 12.9 mi (1 UH; mediana familia R$ 28 k)
bext,659500768,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,659500770,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,659500791,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,659500797,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,659500806,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,659500808,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,659500809,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,659500810,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,659500812,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,659500813,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,659500834,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,659500845,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,659500890,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,659803772,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
bext,659803780,valor_por_uh_extremo,R$/UH ate R$ 13.5 mi (1 UH; mediana familia R$ 28 k)
bext,660205517,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,660205518,valor_por_uh_extremo,R$/UH ate R$ 13.1 mi (1 UH; mediana familia R$ 28 k)
bext,660205519,valor_por_uh_extremo,R$/UH ate R$ 12.6 mi (1 UH; mediana familia R$ 28 k)
bext,665202307,valor_por_uh_extremo,R$/UH ate R$ 12.9 mi (1 UH; mediana familia R$ 28 k)
bext,6706810,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,6706831,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,6706835,valor_por_uh_extremo,R$/UH ate R$ 8.7 mi (1 UH; mediana familia R$ 28 k)
bext,672101273,valor_por_uh_extremo,R$/UH ate R$ 14.1 mi (1 UH; mediana familia R$ 28 k)
bext,672101275,valor_por_uh_extremo,R$/UH ate R$ 13.5 mi (1 UH; mediana familia R$ 28 k)
bext,67221161,valor_por_uh_extremo,R$/UH ate R$ 12.6 mi (1 UH; mediana familia R$ 28 k)
bext,673600554,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,673600563,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,673600594,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,67411322,valor_por_uh_extremo,R$/UH ate R$ 10.0 mi (1 UH; mediana familia R$ 28 k)
bext,67505595,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,67505603,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,67505604,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,67505605,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,67505606,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,67505619,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,67505626,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,67505632,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,67505637,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,67505678,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,67505685,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,67505739,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,67505740,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
