dashboard_id,dashboard_title,dashboard_front,chart_id,chart_name,viz_type,dataset_id,form_datasource,columns_used,metrics_used,raw_form_data
5,Entidades,entidades,102,Entidade Organizadora,,82,82__table,nome_eo; cnpj_eo_formatado; modalidade; regime_obra,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""nome_eo"", ""cnpj_eo_formatado"", ""modalidade"", ""regime_obra""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""\n  background:#ffffff;\n  border-radius:12px;\n  padding:20px 22px;\n  box-shadow:0 2px 8px rgba(0,0,0,0.06);\n  border:1px solid #e5e7eb;\n  font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;\n  max-width:320px;\n\"">\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      ENTIDADE\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{nome_eo}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      CNPJ\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{cnpj_eo_formatado}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      REGIME\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{regime_obra}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      MODALIDADE\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{modalidade}}\n    </div>\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 102, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,144,Qtd Municípios FDS,,82,82__table,"{'expressionType': 'SQL', 'label': 'qtd_municipios', 'sqlExpression': 'COUNT(DISTINCT(municipio_uf))'}",[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [{""expressionType"": ""SQL"", ""label"": ""qtd_municipios"", ""sqlExpression"": ""COUNT(DISTINCT(municipio_uf))""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;text-align:center;width:100%;\"">\n<div style=\""background:#ffffff;border-radius:8px;padding:16px 10px;box-shadow:0 1px 4px rgba(0,0,0,0.08);font-size:26px;font-weight:800;color:#2F5C8F;\"">{{qtd_municipios}}</div>\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 144, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,114,Execução Física FDS,,82,82__table,dt_inicio_obra; dt_previsao_conclusao; percentual_execucao_fisica; status_ritmo_obra; qt_uh_alienadas; pct_execucao_ts; semaforo_alerta; indicativo_paralisacao,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""dt_inicio_obra"", ""dt_previsao_conclusao"", ""percentual_execucao_fisica"", ""status_ritmo_obra"", ""qt_uh_alienadas"", ""pct_execucao_ts"", ""semaforo_alerta"", ""indicativo_paralisacao""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""background:#ffffff;border-radius:12px;padding:20px 22px;box-shadow:0 2px 8px rgba(0,0,0,0.06);border:1px solid #e5e7eb;font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;width:100%;\"">\n\n<div style=\""display:flex;justify-content:space-between;margin-bottom:16px;\"">\n<div style=\""flex:1;\"">\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">INÍCIO EFETIVO</div>\n<div style=\""font-size:14px;color:#111827;font-weight:600;margin-bottom:12px;\"">{{#if dt_inicio_obra}}{{dateFormat dt_inicio_obra format=\""DD/MM/YYYY\""}}{{else}}s.i.{{/if}}</div>\n\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">PREVISÃO DE ENTREGA</div>\n<div style=\""font-size:14px;color:#111827;font-weight:600;\"">{{#if dt_previsao_conclusao}}{{dateFormat dt_previsao_conclusao format=\""DD/MM/YYYY\""}}{{else}}s.i.{{/if}}</div>\n</div>\n\n<div style=\""text-align:right;flex:1;\"">\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:4px;\"">EXECUÇÃO FÍSICA TOTAL</div>\n<div style=\""background:#f3f4f6;border-radius:6px;padding:6px 12px;display:inline-block;font-size:18px;color:#111827;font-weight:800;\"">{{formatNumber percentual_execucao_fisica \""pt-BR\""}}%</div>\n\n<div style=\""margin-top:12px;\"">\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">RITMO EXECUÇÃO</div>\n<div style=\""font-size:12px;color:#285e8e;font-weight:600;\"">{{status_ritmo_obra}}</div>\n</div>\n</div>\n</div>\n\n<hr style=\""border:none;border-top:1px solid #e5e7eb;margin:16px 0;\"">\n\n<div style=\""display:flex;justify-content:space-between;\"">\n<div style=\""flex:1;\"">\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">UHS ALIENADAS (ENTREGUES)</div>\n<div style=\""font-size:14px;color:#16a34a;font-weight:600;margin-bottom:12px;\"">{{qt_uh_alienadas}}</div>\n\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">TRABALHO SOCIAL (TS)</div>\n<div style=\""font-size:14px;color:#285e8e;font-weight:600;\"">{{#if pct_execucao_ts}}{{formatNumber pct_execucao_ts \""pt-BR\""}}%{{else}}s.i.{{/if}}</div>\n</div>\n\n<div style=\""text-align:right;flex:1;\"">\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:4px;\"">SITUAÇÃO</div>\n<div style=\""background:#e5e7eb;border-radius:4px;padding:4px 8px;display:inline-block;font-size:11px;color:#374151;font-weight:700;margin-bottom:12px;text-transform:uppercase;\"">{{semaforo_alerta}}</div>\n\n<div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">INDICATIVO DE PARALISAÇÃO</div>\n<div style=\""font-size:14px;font-weight:700;color:#111827;\"">{{indicativo_paralisacao}}</div>\n</div>\n</div>\n\n</div>\n{{/with}}\n"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 114, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,117,Total de EOs,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""conditional_formatting"": [], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""header_font_size"": 0.4, ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Total de EOs"", ""optionName"": ""metric_j5kz6ra3gn_vs4ghl43na"", ""sqlExpression"": ""COUNT(DISTINCT(cnpj_eo))""}, ""metric_name_font_size"": 0.15, ""slice_id"": 117, ""subtitle_font_size"": 0.15, ""time_format"": ""smart_date"", ""viz_type"": ""big_number_total"", ""y_axis_format"": ""SMART_NUMBER""}"
5,Entidades,entidades,118,N° Empreendimentos FDS,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""header_font_size"": 0.4, ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_0jqpfur1jtz_j9htov3r5w8"", ""sqlExpression"": ""COUNT(apf)""}, ""metric_name_font_size"": 0.15, ""slice_id"": 118, ""subtitle_font_size"": 0.15, ""time_format"": ""smart_date"", ""viz_type"": ""big_number_total"", ""y_axis_format"": ""SMART_NUMBER""}"
5,Entidades,entidades,119,UHs Contratadas FDS,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""header_font_size"": 0.4, ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs Contratadas"", ""optionName"": ""metric_8yz10i8kvi9_a2x93tpe1hm"", ""sqlExpression"": ""SUM(quantidade_uh)""}, ""metric_name_font_size"": 0.15, ""slice_id"": 119, ""subtitle_font_size"": 0.15, ""time_format"": ""smart_date"", ""viz_type"": ""big_number_total"", ""y_axis_format"": ""SMART_NUMBER""}"
5,Entidades,entidades,120,Valor Contratado FDS,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""header_font_size"": 0.4, ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Valor Contratado"", ""optionName"": ""metric_08fq0rfh7rhv_qaa191fclm"", ""sqlExpression"": ""SUM(valor_contratado)""}, ""metric_name_font_size"": 0.15, ""slice_id"": 120, ""subtitle_font_size"": 0.15, ""time_format"": ""smart_date"", ""viz_type"": ""big_number_total"", ""y_axis_format"": ""SMART_NUMBER""}"
5,Entidades,entidades,121,Ranking Interativo de EOs,,82,82__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_bfyyfnwzlx8_werjnb9zgm"", ""sqlExpression"": ""COUNT(apf)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_qojcwkbhntq_iu92koihdi"", ""sqlExpression"": ""SUM(quantidade_uh)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Valor"", ""optionName"": ""metric_ihe1p1f8lod_gvz71inzesl"", ""sqlExpression"": ""SUM(valor_contratado)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""% Exec Física"", ""optionName"": ""metric_zgixqf2ix6_v0kep548xye"", ""sqlExpression"": ""AVG(percentual_execucao_fisica)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [], ""allow_render_html"": true, ""color_pn"": true, ""comparison_color_scheme"": ""Green"", ""comparison_type"": ""values"", ""conditional_formatting"": [], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [{""expressionType"": ""SQL"", ""label"": ""Entidade Organizadora"", ""sqlExpression"": ""nome_eo""}, {""expressionType"": ""SQL"", ""label"": ""CNPJ"", ""sqlExpression"": ""cnpj_eo_formatado""}], ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_bfyyfnwzlx8_werjnb9zgm"", ""sqlExpression"": ""COUNT(apf)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_qojcwkbhntq_iu92koihdi"", ""sqlExpression"": ""SUM(quantidade_uh)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Valor"", ""optionName"": ""metric_ihe1p1f8lod_gvz71inzesl"", ""sqlExpression"": ""SUM(valor_contratado)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""% Exec Física"", ""optionName"": ""metric_zgixqf2ix6_v0kep548xye"", ""sqlExpression"": ""AVG(percentual_execucao_fisica)""}], ""order_by_cols"": [], ""order_desc"": true, ""percent_metric_calculation"": ""row_limit"", ""percent_metrics"": [], ""query_mode"": ""aggregate"", ""row_limit"": 10000, ""server_page_length"": ""5"", ""server_pagination"": true, ""show_cell_bars"": true, ""slice_id"": 121, ""table_timestamp_format"": ""smart_date"", ""temporal_columns_lookup"": {""dt_conclusao_obra"": true, ""dt_contratacao"": true, ""dt_entrega"": true, ""dt_inicio_obra"": true, ""dt_previsao_conclusao"": true}, ""time_grain_sqla"": ""P1D"", ""viz_type"": ""table""}"
5,Entidades,entidades,122,Ranking de Risco,,82,82__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Atrasadas"", ""optionName"": ""metric_u2tqb6j149_rpbtcbarxw"", ""sqlExpression"": ""SUM(CASE WHEN percentual_execucao_fisica < percentual_obra_prevista THEN 1 ELSE 0 END)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Paralisadas"", ""optionName"": ""metric_2gh520zh904_708uwui6icj"", ""sqlExpression"": ""SUM(CASE WHEN indicativo_paralisacao = 'Sim' THEN 1 ELSE 0 END)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Divergência"", ""optionName"": ""metric_glrlq2odj7r_2afdncl7hdt"", ""sqlExpression"": ""SUM(CASE WHEN ABS(divergencia_fisico_financeira) > 5 THEN 1 ELSE 0 END)\n""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Score Risco"", ""optionName"": ""metric_x","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [], ""allow_render_html"": true, ""color_pn"": true, ""comparison_color_scheme"": ""Green"", ""comparison_type"": ""values"", ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [{""expressionType"": ""SQL"", ""label"": ""Entidade Organizadora"", ""sqlExpression"": ""nome_eo""}], ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Atrasadas"", ""optionName"": ""metric_u2tqb6j149_rpbtcbarxw"", ""sqlExpression"": ""SUM(CASE WHEN percentual_execucao_fisica < percentual_obra_prevista THEN 1 ELSE 0 END)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Paralisadas"", ""optionName"": ""metric_2gh520zh904_708uwui6icj"", ""sqlExpression"": ""SUM(CASE WHEN indicativo_paralisacao = 'Sim' THEN 1 ELSE 0 END)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Divergência"", ""optionName"": ""metric_glrlq2odj7r_2afdncl7hdt"", ""sqlExpression"": ""SUM(CASE WHEN ABS(divergencia_fisico_financeira) > 5 THEN 1 ELSE 0 END)\n""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Score Risco"", ""optionName"": ""metric_xp17gxgiurg_8rjhkukutun"", ""sqlExpression"": ""SUM(\n  (CASE WHEN percentual_execucao_fisica < percentual_obra_prevista THEN 1 ELSE 0 END) +\n  (CASE WHEN indicativo_paralisacao = 'Sim' THEN 2 ELSE 0 END) +\n  (CASE WHEN ABS(divergencia_fisico_financeira) > 5 THEN 1 ELSE 0 END)\n)\n""}], ""order_by_cols"": [], ""order_desc"": true, ""percent_metric_calculation"": ""row_limit"", ""percent_metrics"": [], ""query_mode"": ""aggregate"", ""row_limit"": 10000, ""server_page_length"": ""5"", ""server_pagination"": true, ""show_cell_bars"": true, ""slice_id"": 122, ""table_timestamp_format"": ""smart_date"", ""temporal_columns_lookup"": {""dt_conclusao_obra"": true, ""dt_contratacao"": true, ""dt_entrega"": true, ""dt_inicio_obra"": true, ""dt_previsao_conclusao"": true}, ""timeseries_limit_metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Score Risco"", ""optionName"": ""metric_0xz5eqwxcy4_i23pvregr5g"", ""sqlExpression"": ""SUM(\n  (CASE WHEN percentual_execucao_fisica < percentual_obra_prevista THEN 1 ELSE 0 END) +\n  (CASE WHEN indicativo_paralisacao = 'Sim' THEN 2 ELSE 0 END) +\n  (CASE WHEN ABS(divergencia_fisico_financeira) > 5 THEN 1 ELSE 0 END)\n)\n""}, ""viz_type"": ""table""}"
5,Entidades,entidades,137,Situação das Obras,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""color_scheme"": ""supersetColors"", ""dashboards"": [5], ""datasource"": ""82__table"", ""date_format"": ""smart_date"", ""extra_form_data"": {}, ""groupby"": [""semaforo_alerta""], ""innerRadius"": 30, ""label_type"": ""key"", ""labels_outside"": true, ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_t21zpdlcfpq_23630u31c46"", ""sqlExpression"": ""COUNT(apf)""}, ""number_format"": ""SMART_NUMBER"", ""outerRadius"": 70, ""row_limit"": 100, ""show_labels"": true, ""show_labels_threshold"": 5, ""show_legend"": true, ""slice_id"": 137, ""sort_by_metric"": true, ""viz_type"": ""pie""}"
5,Entidades,entidades,138,Divergência Físico-Financeira,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""color_scheme"": ""supersetColors"", ""dashboards"": [5], ""datasource"": ""82__table"", ""entity"": ""apf_municipio_empreendimento"", ""extra_form_data"": {}, ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""max_bubble_size"": ""25"", ""opacity"": 0.6, ""row_limit"": 10000, ""series"": ""status_ritmo_obra"", ""show_legend"": true, ""size"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_yz3kualpnz_03af9isuhno9"", ""sqlExpression"": ""MAX(quantidade_uh)""}, ""slice_id"": 138, ""tooltipSizeFormat"": ""SMART_NUMBER"", ""truncateXAxis"": true, ""viz_type"": ""bubble_v2"", ""x"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Execução Física"", ""optionName"": ""metric_64hglpo5cy6_c3wyoh1rccm"", ""sqlExpression"": ""MAX(percentual_execucao_fisica)""}, ""xAxisFormat"": ""SMART_NUMBER"", ""xAxisLabelInterval"": ""auto"", ""x_axis_title_margin"": 30, ""y"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Execução Financeira"", ""optionName"": ""metric_shxixkl6i1l_deftt1vxteb"", ""sqlExpression"": ""MAX(percentual_execucao_financeira)""}, ""y_axis_bounds"": [null, null], ""y_axis_format"": ""SMART_NUMBER"", ""y_axis_title_margin"": 30}"
5,Entidades,entidades,139,Evolução Financeira por EO,,84,84__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Execução Física"", ""optionName"": ""metric_z4it91pww9_8mxtuza3ma8"", ""sqlExpression"": ""AVG(percentual_execucao_fisica)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""ano""}], ""adhoc_filters_b"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""ano""}], ""annotation_layers"": [], ""color_scheme"": ""supersetColors"", ""comparison_type"": ""values"", ""comparison_type_b"": ""values"", ""dashboards"": [5], ""datasource"": ""84__table"", ""extra_form_data"": {}, ""groupby"": [], ""groupby_b"": [], ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""markerSize"": 6, ""markerSizeB"": 6, ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Execução Física"", ""optionName"": ""metric_z4it91pww9_8mxtuza3ma8"", ""sqlExpression"": ""AVG(percentual_execucao_fisica)""}], ""metrics_b"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Execução Financeira"", ""optionName"": ""metric_vebbb00oknp_5ohip1g2c8i"", ""sqlExpression"": ""AVG(percentual_execucao_financeira)""}], ""only_total"": true, ""only_totalB"": true, ""opacity"": 0.2, ""opacityB"": 0.2, ""order_desc"": true, ""order_desc_b"": true, ""rich_tooltip"": true, ""row_limit"": 10000, ""row_limit_b"": 10000, ""seriesType"": ""bar"", ""seriesTypeB"": ""line"", ""showTooltipTotal"": true, ""show_legend"": true, ""slice_id"": 139, ""sort_series_type"": ""sum"", ""sort_series_typeB"": ""sum"", ""time_shift_color"": true, ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""truncate_metric_b"": true, ""viz_type"": ""mixed_timeseries"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""mes"", ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_bounds_secondary"": [null, null], ""y_axis_format"": ""SMART_NUMBER"", ""y_axis_format_secondary"": ""SMART_NUMBER"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left""}"
5,Entidades,entidades,140,Distribuição por Regime/Modalidade,,82,82__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""color_scheme"": ""supersetColors"", ""dashboards"": [5], ""datasource"": ""82__table"", ""date_format"": ""smart_date"", ""extra_form_data"": {}, ""groupby"": [""modalidade"", ""regime_obra""], ""label_type"": ""key_value"", ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_f0pecx0cuth_2dtnmza4syq"", ""sqlExpression"": ""COUNT(apf)""}, ""number_format"": ""SMART_NUMBER"", ""row_limit"": 100, ""show_labels"": true, ""show_upper_labels"": true, ""slice_id"": 140, ""viz_type"": ""treemap_v2""}"
5,Entidades,entidades,141,UHs Estado FDS,,82,82__table,"{'expressionType': 'SQL', 'label': 'quantidade_uh', 'sqlExpression': 'SUM(quantidade_uh)'}",[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [{""expressionType"": ""SQL"", ""label"": ""quantidade_uh"", ""sqlExpression"": ""SUM(quantidade_uh)""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;text-align:center;width:100%;\"">\n<div style=\""background:#ffffff;border-radius:8px;padding:16px 10px;box-shadow:0 1px 4px rgba(0,0,0,0.08);font-size:26px;font-weight:800;color:#2F5C8F;\"">{{quantidade_uh}}</div>\n</div>\n{{/with}}"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 141, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,145,Empreendimentos FDS,,82,82__table,"{'expressionType': 'SQL', 'label': 'total_empreendimentos_uf', 'sqlExpression': 'COUNT(apf)'}",[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""datasourceWarning"": false, ""expressionType"": ""SIMPLE"", ""filterOptionName"": ""filter_o4ejkrtpft_837r70iixol"", ""isExtra"": false, ""isNew"": false, ""operator"": ""TEMPORAL_RANGE"", ""sqlExpression"": null, ""subject"": ""dt_contratacao""}], ""all_columns"": [{""expressionType"": ""SQL"", ""label"": ""total_empreendimentos_uf"", ""sqlExpression"": ""COUNT(apf)""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;text-align:center;width:100%;\"">\n<div style=\""background:#ffffff;border-radius:8px;padding:16px 10px;box-shadow:0 1px 4px rgba(0,0,0,0.08);font-size:26px;font-weight:800;color:#2F5C8F;\"">{{total_empreendimentos_uf}}</div>\n</div>\n{{/with}}"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 145, ""viz_type"": ""handlebars""}"
